x,y,z,dx,dy,dz
-12.0,4.0,-30.0,14875086.465009933,1498637.4317901134,28179.6092954463
-12.0,6.0,-30.0,14250653.037510974,1592839.2243828003,108745.28656692253
-12.0,8.0,-30.0,13773235.089652851,1509740.3381508412,103552.56700050022
-12.0,10.0,-30.0,13240221.806999056,1472546.0530276638,123841.69951489918
-12.0,12.0,-30.0,12845814.145314133,1550868.2714209682,78302.82195414703
-12.0,14.0,-30.0,12278796.073486583,1564021.262993162,109897.22788913868
-12.0,16.0,-30.0,11879573.451755062,1503194.9800684908,136617.02068048524
-12.0,18.0,-30.0,11352547.256098993,1448247.645021575,89337.2620479318
-12.0,20.0,-30.0,10986738.92701187,1466740.9832314246,57915.19915273613
-12.0,22.0,-30.0,10513531.925083544,1377545.7077438897,210743.93521909276
-12.0,24.0,-30.0,10194028.327646786,1322842.5820534583,126885.47502426374
-12.0,26.0,-30.0,9748419.942573428,1332241.6870549393,100579.52965473612
-12.0,28.0,-30.0,9378515.48621658,1255837.773741438,135123.43292262492
-12.0,30.0,-30.0,9117209.985632539,8811139.859342828,147801.0015247897
-10.0,-30.0,-30.0,10703577.46364625,11167822.924018031,61380.06357613999
-10.0,-28.0,-30.0,11700052.706742316,2953267.6641076226,22338.80759029033
-10.0,-26.0,-30.0,12783203.2710827,2240183.947418264,187713.64848487976
-10.0,-24.0,-30.0,13933090.512884764,2039922.9872099946,141212.77274876132
-10.0,-22.0,-30.0,14823171.36340674,1925900.8113726277,113622.6660009281
-10.0,-20.0,-30.0,15766751.169399016,1812867.170423073,79040.59099707425
-10.0,-18.0,-30.0,16791966.77440538,1643465.6223746813,59369.88695772162
-10.0,-16.0,-30.0,17646277.93035188,1692869.2672996703,235107.31245654018
-10.0,-14.0,-30.0,18692070.510856718,1764890.0233701982,124465.48606788313
-10.0,-12.0,-30.0,19508101.12371475,1519933.741008619,155143.91514509407
-10.0,-10.0,-30.0,20550803.826622628,1489294.91283442,226217.5277037664
-10.0,-8.0,-30.0,21474941.52631304,1494366.7663501182,312616.42133743135
-10.0,-6.0,-30.0,22518584.7086171,985136.7295694848,212131.12021633078
-10.0,-4.0,-30.0,23768825.065659586,166951.00201381912,126526.86873123879
-10.0,-2.0,-30.0,24011825.392773207,1154697.2816186026,150257.8166881148
-10.0,0.0,-30.0,23478673.97660576,1544977.3441977196,212079.21262665218
-10.0,2.0,-30.0,22718837.902824484,1983654.1630698284,167879.13511519876
-10.0,4.0,-30.0,21399497.008357905,2302555.4752097675,337221.29264558636
-10.0,6.0,-30.0,20339966.748638544,2212956.957538342,144647.74524652434
-10.0,8.0,-30.0,19504159.811705917,2146554.8636682,163417.85229666615
-10.0,10.0,-30.0,18750852.41791846,2092154.1892629936,127764.69821511916
-10.0,12.0,-30.0,17920572.87475324,2072176.2882449937,82825.90283064089
-10.0,14.0,-30.0,17330674.984327186,2140434.277924013,87112.57742431994
-10.0,16.0,-30.0,16506968.271726469,2111171.2365364158,170514.43202040173
-10.0,18.0,-30.0,15847715.420952639,1927711.2717603948,211219.80472029472
-10.0,20.0,-30.0,15186972.14098369,1925954.7674227278,23841.911821089645
-10.0,22.0,-30.0,14631872.097647622,1947851.7921499605,67784.3520588119
-10.0,24.0,-30.0,13998582.777735654,1804451.3083615524,133623.44692129857
-10.0,26.0,-30.0,13427465.344391441,1745749.9219248632,163091.30046190432
-10.0,28.0,-30.0,12917743.519575013,1596250.3462763096,189007.28812472633
-10.0,30.0,-30.0,12471586.532477807,9363619.883046992,165743.91890831312
-8.0,-30.0,-30.0,13735142.742128659,12306335.485582666,121829.96583309495
-8.0,-28.0,-30.0,14659754.810915915,4040116.8229759648,28398.82097015599
-8.0,-26.0,-30.0,16001484.81911109,3548626.520043196,116568.34517031678
-8.0,-24.0,-30.0,17256810.80401121,3210338.8411507537,24349.713827839954
-8.0,-22.0,-30.0,18414629.712341614,2999120.6260654144,212544.06326941596
-8.0,-20.0,-30.0,19880055.29364287,3046485.082742487,122089.86914446548
-8.0,-18.0,-30.0,21555885.732087888,2976270.9235333777,146544.3771058666
-8.0,-16.0,-30.0,23288918.024121284,2959184.944910342,251442.34145043057
-8.0,-14.0,-30.0,24799944.889385797,2980286.0136574614,224066.27529934913
-8.0,-12.0,-30.0,26577278.569467228,2763175.781685343,155081.75488722188
-8.0,-10.0,-30.0,28558320.834050562,2724072.1125751357,270326.92877464654
-8.0,-8.0,-30.0,30050965.12831156,2738866.6234611054,404832.166976859
-8.0,-6.0,-30.0,32060425.671390552,2380258.39957807,342968.9752172765
-8.0,-4.0,-30.0,34135594.57942473,931515.42364222,265409.6421164853
-8.0,-2.0,-30.0,36045358.495001175,1128933.1558242708,232463.78952629058
-8.0,0.0,-30.0,35764930.53935821,2237205.133058293,217925.50696804238
